id,PCode,Description,Charge,ServiceCharge,SCPcorTk,Vat,VatPcOrTk,LessAmount,RefFee,RefFeePcOrTk,ReportFee,ReportFeePcOrTk,CollectionFee,CollectionFeePcOrTk,OthersFee,OthersFeePcOrTk,ReportDeliverDuration,OutTest,CanChangePrice,ShowDoctorCode,CanGiveLess,ReportFileName,IsAdjustAmt,IsShow,UserName,BranchId,SubSubDeptName,SubDeptName,DeptName,VaqGroup,VaqName,VaqPrice,VaqVat,VaqComm,VaqStatus,OutdoorReportGroup,AccountGroup,DiscountGroup,IndoorBillGroup,Unit,Status,CorporateLess,AcCode,AcName,HonoriumGroup,CreatedAt,CanChangeQty,LessType,CanEdit,ReportGroupName,StickerName,LabReportFileName,UserLog,IpdRefFee,IpdRefFeePcOrTk
263,222,Specialized- ORIF Humerus/ Femur/ Tibia/ Hip,20000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,Admin,1,General OT,Indoor,General OT,N/A,N/A,0,0,0,0,General OT,Hospital Income,Indoor,Hospital Income,1,1,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,NULL,NULL,,0,Tk.
264,223,Specialized- ORIF Scapula/ Supracondylar Fracture,20000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,Admin,1,General OT,Indoor,General OT,N/A,N/A,0,0,0,0,General OT,Hospital Income,Indoor,Hospital Income,1,1,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,NULL,NULL,,0,Tk.
389,224,Minor- ORIF Open Reduction/ Joint Replacement/ Bone Graft/ Nerve Repair,5000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,Admin,1,General OT,Indoor,General OT,N/A,N/A,0,0,0,0,General OT,Hospital Income,Indoor,Hospital Income,1,0,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,NULL,NULL,,0,Tk.
298,225,Major-2 Arthrotomy,12000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,Admin,1,General OT,Indoor,General OT,N/A,N/A,0,0,0,0,General OT,Hospital Income,Indoor,Hospital Income,1,0,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,NULL,NULL,,0,Tk.
254,227,Nebulization With Drug (Child),100,0,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,1,0,1,Emer,0,1,Admin,1,Emergency,Emergency,Emergency,0,0,0,0,0,0,Emergency,0,0,Hospital Income,1,1,1,3101100001,Income From Emergency,Emergency,36:46.7,1,Tk.,1,NULL,NULL,NULL,,0,Tk.
245,230,Catheterization ,800,0,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,1,0,1,Emer,0,1,PARTHA,1,Emergency,Emergency,Emergency,0,0,0,0,0,0,Emergency,0,0,Hospital Income,1,1,1,3101100001,Income From Emergency,Emergency,36:46.7,1,Tk.,1,NULL,NULL,NULL,,0,Tk.
250,232,I/V Canula Charge,300,0,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,1,0,1,Emer,0,1,Admin,1,Emergency,Emergency,Emergency,0,0,0,0,0,0,Emergency,0,0,Hospital Income,1,0,1,3101100001,Income From Emergency,Emergency,36:46.7,1,Tk.,1,NULL,NULL,NULL,,0,Tk.
253,233,IV Injection Pushing,100,0,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,1,0,1,Emer,0,1,urmi,1,Emergency,Emergency,Emergency,0,0,0,0,0,0,Emergency,0,0,Hospital Income,1,1,1,3101100001,Income From Emergency,Emergency,36:46.7,1,Tk.,1,NULL,NULL,NULL,,0,Tk.
249,234,IM Injection Pushing,100,0,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,1,0,1,EMERGENCY,0,1,abm ashraf,1,Emergency,Emergency,Emergency,0,0,0,0,0,0,Emergency,0,0,Hospital Income,1,1,1,3101030001,Income from Emergency (Outdoor),Emergency,36:46.7,1,Tk.,1,EMERGENCY,EMERGENCY,NULL,,0,Tk.
300,235,Major-2 Surgical Toileting Under G/A,12000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,Admin,1,General OT,Indoor,General OT,N/A,N/A,0,0,0,0,General OT,Hospital Income,Indoor,Hospital Income,1,0,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,NULL,NULL,,0,Tk.
256,236,Plaster Remove,0,0,%,0,%,0,0,%,0,%,0,%,0,%,0,0,1,0,1,Emer,0,1,admin,1,Emergency,Emergency,Emergency,0,0,0,0,0,0,Emergency,0,0,Hospital Income,1,1,1,3101100001,Income From Emergency,Emergency,36:46.7,1,%,1,NULL,NULL,NULL,,0,Tk.
3927,237,Stitch Cutting Charge (01- 04),200,0,Tk.,0,Tk.,0,0,%,0,Tk.,0,%,0,%,0,0,1,0,0,Emer,1,1,Admin,1,Emergency,Emergency,Emergency,0,0,0,0,0,0,Emergency,0,0,Hospital Income,1,1,1,3101100001,Income From Emergency,Emergency,12:48.2,1,Tk.,1,NULL,NULL,NULL,,0,Tk.
243,238,Dressing Charge (Small),200,0,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,1,0,1,Emer,0,1,admin,1,Emergency,Emergency,Emergency,0,0,0,0,0,0,Emergency,0,0,Hospital Income,1,1,1,3101100001,Income From Emergency,Emergency,36:46.7,1,Tk.,1,Dressing Charge,NULL,NULL,,0,Tk.
1866,239,Dressing Charge,100,0,Tk.,0,Tk.,0,0,%,0,Tk.,0,%,0,%,0,0,1,1,1,Hematology,1,1,Admin,1,Hematology Test,LabTest,Diagnostic,0,0,0,0,0,0,Hematology,Non Hospital Income,0,Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),Path,41:32.6,1,Tk.,1,Dressing Charge,Hematology,Hematology,,0,Tk.
267,240,Specialized- Core Decompression Avascular Necrosis,20000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,Admin,1,General OT,Indoor,General OT,N/A,N/A,0,0,0,0,General OT,Hospital Income,Indoor,Hospital Income,1,1,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,NULL,NULL,,0,Tk.
336,241,Intermediate- Implant Wire/ Removal,8000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,Admin,1,General OT,Indoor,General OT,N/A,N/A,0,0,0,0,General OT,Hospital Income,Indoor,Hospital Income,1,1,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,NULL,NULL,,0,Tk.
3881,242,Dressing Charge (BEDSORE),500,10,%,0,Tk.,0,0,%,0,Tk.,0,%,0,%,0,0,1,1,1,Indoor,0,1,admin,1,Indoor,Indoor,INDOOR,0,0,0,0,0,0,Indoor,0,0,Hospital Income,1,1,1,3101010001,Income from Indoor,Indoor,16:01.8,1,Tk.,0,Dressing Charge,Indoor,Indoor,,0,Tk.
247,243,Nebulization Without Drug (Child),50,0,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,1,0,1,Emer,0,1,Admin,1,Emergency,Emergency,Emergency,0,0,0,0,0,0,Emergency,0,0,Hospital Income,1,1,1,3101100001,Income From Emergency,Emergency,36:46.7,1,Tk.,1,NULL,NULL,NULL,,0,Tk.
268,244,Specialized- Tendor Repair (>3),20000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,Admin,1,General OT,Indoor,General OT,N/A,N/A,0,0,0,0,General OT,Hospital Income,Indoor,Hospital Income,1,1,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,NULL,NULL,,0,Tk.
303,245,Mejor-2 Laproscopic Cystectomy/ Sakpingectomy,12000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,Admin,1,General OT,Indoor,General OT,N/A,N/A,0,0,0,0,General OT,Hospital Income,Indoor,Hospital Income,1,0,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,NULL,NULL,,0,Tk.
244,246,Stitch Cutting Charge (05-07),300,0,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,1,0,1,Emer,0,1,Admin,1,Emergency,Emergency,Emergency,0,0,0,0,0,0,Emergency,0,0,Hospital Income,1,1,1,3101100001,Income From Emergency,Emergency,36:46.7,1,Tk.,1,NULL,NULL,NULL,,0,Tk.
1855,247,PROCEDURE CHARGE,500,0,Tk.,0,Tk.,0,0,%,0,Tk.,0,%,0,%,0,0,1,1,1,Emer,1,1,Admin,1,Emergency,Emergency,Emergency,0,0,0,0,0,0,Emergency,0,0,Non Hospital Income,1,1,1,3101100001,Income From Emergency,Emergency,57:21.0,1,Tk.,1,NULL,NULL,NULL,,0,Tk.
1864,248,Plaster Charge - 2,2000,0,Tk.,0,Tk.,0,0,%,0,Tk.,0,%,0,%,0,0,1,0,1,Emer,0,1,admin,1,Emergency,Emergency,Emergency,0,0,0,0,0,0,Emergency,0,0,Non Hospital Income,1,1,1,3101100001,Income From Emergency,Emergency,28:06.0,1,Tk.,1,NULL,NULL,NULL,,0,Tk.
1865,249,Plaster Charge - 1,1600,0,Tk.,0,Tk.,0,0,%,0,Tk.,0,%,0,%,0,0,1,0,1,Emer,0,1,admin,1,Emergency,Emergency,Emergency,0,0,0,0,0,0,Emergency,0,0,Non Hospital Income,1,1,1,3101100001,Income From Emergency,Emergency,29:23.6,0,Tk.,1,NULL,NULL,NULL,,0,Tk.
2864,251,Pneumatic Bed (Per day),250,10,%,0,Tk.,0,0,%,0,Tk.,0,%,0,%,0,0,1,1,1,Indoor,1,1,Admin,1,Indoor,Indoor,INDOOR,0,0,0,0,0,0,Indoor,0,0,Hospital Income,1,1,1,3101010001,Income from Indoor,Indoor,56:39.3,1,Tk.,0,NULL,Indoor,Indoor,,0,Tk.
297,252,Major-2 Fasciotomy,12000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,Admin,1,General OT,Indoor,General OT,0,0,0,0,0,0,General OT,0,0,Hospital Income,1,0,1,3101010001,Income from Indoor,Indoor,36:46.7,1,Tk.,0,NULL,NULL,NULL,,0,Tk.
2865,253,IV Canula Charge (ICU/CCU/HDU),500,10,%,0,Tk.,0,0,%,0,Tk.,0,%,0,%,0,0,1,1,1,Indoor,1,1,Admin,1,Indoor,Indoor,INDOOR,0,0,0,0,0,0,Indoor,0,0,Hospital Income,1,0,1,3101010001,Income from Indoor,Indoor,59:02.8,1,Tk.,0,NULL,Indoor,Indoor,,0,Tk.
385,254,Minor- Abscess Drainage,5000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,Admin,1,General OT,Indoor,General OT,N/A,N/A,0,0,0,0,General OT,Hospital Income,Indoor,Hospital Income,1,0,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,NULL,NULL,,0,Tk.
3917,255,Brought Dead,1000,0,Tk.,0,Tk.,0,0,%,0,Tk.,0,%,0,%,0,0,1,1,1,Emer,1,1,Admin,1,Emergency,Emergency,Emergency,0,0,0,0,0,0,Emergency,0,0,Hospital Income,1,1,1,3101100001,Income From Emergency,None,46:23.4,1,Tk.,1,NULL,NULL,NULL,,0,Tk.
3929,256,Plaster Charge - 3,1000,0,Tk.,0,Tk.,0,0,%,0,Tk.,0,%,0,Tk.,0,0,1,0,1,Emer,0,1,admin,1,Emergency,Emergency,Emergency,0,0,0,0,0,0,Emergency,0,0,Hospital Income,1,1,1,3101100001,Income From Emergency,Emergency,22:55.8,0,%,1,NULL,NULL,NULL,,0,Tk.
258,257,z,20000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,alim,1,General OT,Indoor,General OT,0,0,0,0,0,0,General OT,0,0,Hospital Income,1,1,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,NULL,NULL,,0,Tk.
2866,258,Consultant Fee,1000,0,%,0,Tk.,0,0,%,0,Tk.,0,%,0,%,0,0,1,1,1,Indoor,1,1,admin,1,Indoor,Indoor,INDOOR,0,0,0,0,0,0,Indoor,0,0,Hospital Income,1,1,1,3101010001,Income from Indoor,Indoor,01:20.9,1,Tk.,0,Consultant Fee ,Indoor,Indoor,,0,Tk.
2867,259,I/V Canula (Indoor),200,10,%,0,Tk.,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,1,1,Admin,1,Indoor,Indoor,INDOOR,0,0,0,0,0,0,Indoor,0,0,Hospital Income,1,0,1,3101010001,Income from Indoor,Indoor,04:36.0,0,Tk.,0,NULL,Indoor,Indoor,,0,Tk.
337,260,Intermediate- Diabetic Foot Debridement Under S/A,8000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,Admin,1,General OT,Indoor,General OT,N/A,N/A,0,0,0,0,General OT,Hospital Income,Indoor,Hospital Income,1,1,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,NULL,NULL,,0,Tk.
390,261,Minor- Surgical Toileting Under L/A,5000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,Admin,1,General OT,Indoor,General OT,N/A,N/A,0,0,0,0,General OT,Hospital Income,Indoor,Hospital Income,1,0,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,NULL,NULL,,0,Tk.
269,262,Specialized- Saucerization,20000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,Admin,1,General OT,Indoor,General OT,N/A,N/A,0,0,0,0,General OT,Hospital Income,Indoor,Hospital Income,1,1,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,NULL,NULL,,0,Tk.
251,264,IV Cannula Pushing,300,0,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,1,0,1,Emer,0,1,admin,1,Emergency,Emergency,Emergency,0,0,0,0,0,0,Emergency,0,0,Non Hospital Income,1,1,1,3101100001,Income From Emergency,Emergency,36:46.7,1,Tk.,1,NULL,NULL,NULL,,0,Tk.
252,265,IV Infusion,100,0,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,1,0,1,Emer,0,1,admin,1,Emergency,Emergency,Emergency,0,0,0,0,0,0,Emergency,0,0,Hospital Income,1,1,1,3101100001,Income From Emergency,Emergency,36:46.7,1,Tk.,1,NULL,NULL,NULL,,0,Tk.
302,266,Mejor-2 Vaginal Hysterectomy (VH),12000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,Admin,1,General OT,Indoor,General OT,N/A,N/A,0,0,0,0,General OT,Hospital Income,Indoor,Hospital Income,1,0,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,NULL,NULL,,0,Tk.
299,267,Major-2 Ray Amputation,12000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,Admin,1,General OT,Indoor,General OT,N/A,N/A,0,0,0,0,General OT,Hospital Income,Indoor,Hospital Income,1,0,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,NULL,NULL,,0,Tk.
246,268,Observation Charge  1 Hours,200,0,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,1,0,1,Emer,0,1,MAINUL,1,Emergency,Emergency,Emergency,0,0,0,0,0,0,Emergency,0,0,Hospital Income,1,1,1,3101100001,Income From Emergency,Emergency,36:46.7,1,Tk.,1,NULL,NULL,NULL,,0,Tk.
266,269,Specialized- Open/ Close Reduction with External Fixator,20000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,Admin,1,General OT,Indoor,General OT,N/A,N/A,0,0,0,0,General OT,Hospital Income,Indoor,Hospital Income,1,1,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,NULL,NULL,,0,Tk.
384,270,Minor- Excision & Biopsy,5000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,1,0,1,Indoor,0,1,Admin,1,General OT,Indoor,General OT,0,0,0,0,0,0,General OT,0,0,Hospital Income,1,1,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,NULL,NULL,,0,Tk.
306,271,Mejor-2 Laparotomy,12000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,Admin,1,General OT,Indoor,General OT,N/A,N/A,0,0,0,0,General OT,Hospital Income,Indoor,Hospital Income,1,0,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,NULL,NULL,,0,Tk.
307,272,Mejor-2 Total Abdominal Hysterectomy (TAH),12000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,Admin,1,General OT,Indoor,General OT,N/A,N/A,0,0,0,0,General OT,Hospital Income,Indoor,Hospital Income,1,0,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,NULL,NULL,,0,Tk.
383,273,OT Charge,3000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,alim,1,Indoor,Indoor,INDOOR,0,0,0,0,0,0,Indoor,0,0,Hospital Income,1,1,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,Indoor,Indoor,,0,Tk.
391,274,Minor- Diabetic Foot Debridement Under L/A,5000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,Admin,1,General OT,Indoor,General OT,N/A,N/A,0,0,0,0,General OT,Hospital Income,Indoor,Hospital Income,1,0,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,NULL,NULL,,0,Tk.
255,275,Nebulization With Drug (Adult),150,0,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,1,0,1,Emer,0,1,Admin,1,Emergency,Emergency,Emergency,0,0,0,0,0,0,Emergency,0,0,Hospital Income,1,1,1,3101100001,Income From Emergency,Emergency,36:46.7,1,Tk.,1,NULL,NULL,NULL,,0,Tk.
296,277,Z,15000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,alim,1,General OT,Indoor,INDOOR,0,0,0,0,0,0,General OT,0,0,Hospital Income,1,1,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,Indoor,Indoor,,0,Tk.
248,278,Nebulization Without Drug (Adult),100,0,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,1,0,1,Emer,0,1,Admin,1,Emergency,Emergency,Emergency,0,0,0,0,0,0,Emergency,0,0,Hospital Income,1,1,1,3101100001,Income From Emergency,Emergency,36:46.7,1,Tk.,1,NULL,NULL,NULL,,0,Tk.
305,279,Mejor-2 Myomectomy,12000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,Admin,1,General OT,Indoor,General OT,N/A,N/A,0,0,0,0,General OT,Hospital Income,Indoor,Hospital Income,1,0,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,NULL,NULL,,0,Tk.
3884,280,Neutralization With Medicine (Per Unit Indoor),100,10,%,0,Tk.,0,0,%,0,Tk.,0,%,0,%,0,0,1,1,1,Indoor,1,1,admin,1,Indoor,Indoor,INDOOR,0,0,0,0,0,0,Indoor,0,0,Hospital Income,1,1,1,3101010001,Income from Indoor,Indoor,24:51.5,1,Tk.,0,NULL,Indoor,Indoor,,0,Tk.
304,281,Mejor-2 Diagnostic Laproscopic Cystectomy,12000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,Admin,1,General OT,Indoor,General OT,N/A,N/A,0,0,0,0,General OT,Hospital Income,Indoor,Hospital Income,1,0,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,NULL,NULL,,0,Tk.
3885,282,Neutralization Without Medicine (Per Unit Indoor),50,10,%,0,Tk.,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,admin,1,Indoor,Indoor,INDOOR,0,0,0,0,0,0,Indoor,0,0,Hospital Income,1,1,1,3101010001,Income from Indoor,Indoor,26:19.9,1,Tk.,0,NULL,Indoor,Indoor,,0,Tk.
3933,283,Specialized (Operation),0,10,%,0,Tk.,0,0,%,0,Tk.,0,%,0,%,0,0,0,1,1,Indoor,0,1,admin,1,Indoor,Indoor,INDOOR,0,0,0,0,0,0,Indoor,0,0,Hospital Income,1,1,1,3101010001,Income from Indoor,Indoor,54:59.3,0,Tk.,0,NULL,Indoor,Indoor,,0,Tk.
3934,284,Implant Charge ,0,10,%,0,Tk.,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,admin,1,Indoor,Indoor,INDOOR,0,0,0,0,0,0,Indoor,0,0,Hospital Income,1,1,1,3101010001,Income from Indoor,Indoor,57:42.7,0,Tk.,0,NULL,Indoor,Indoor,,0,Tk.
314,286,Major-2 Adeno-Tonsillectomy,12000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,Admin,1,General OT,Indoor,General OT,N/A,N/A,0,0,0,0,General OT,Hospital Income,Indoor,Hospital Income,1,0,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,NULL,NULL,,0,Tk.
315,302,Major-2 Rhinosporidiosis Excision,12000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,Admin,1,General OT,Indoor,General OT,N/A,N/A,0,0,0,0,General OT,Hospital Income,Indoor,Hospital Income,1,0,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,NULL,NULL,,0,Tk.
319,304,Major-2 Cald-well Luc,12000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,Admin,1,General OT,Indoor,General OT,N/A,N/A,0,0,0,0,General OT,Hospital Income,Indoor,Hospital Income,1,0,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,NULL,NULL,,0,Tk.
316,320,Major-2 Hemi Thyroidectomy,12000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,Admin,1,General OT,Indoor,General OT,N/A,N/A,0,0,0,0,General OT,Hospital Income,Indoor,Hospital Income,1,0,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,NULL,NULL,,0,Tk.
318,330,Major-2 Branchial Cyst Excision,12000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,Admin,1,General OT,Indoor,General OT,N/A,N/A,0,0,0,0,General OT,Hospital Income,Indoor,Hospital Income,1,0,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,NULL,NULL,,0,Tk.
395,344,Machine charge (Harmonic),10000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,Admin,1,General OT,Indoor,General OT,N/A,N/A,0,0,0,0,General OT,Hospital Income,Indoor,Hospital Income,1,1,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,NULL,NULL,,0,Tk.
398,345,Machine charge(Enseal),4000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,Admin,1,General OT,Indoor,General OT,N/A,N/A,0,0,0,0,General OT,Hospital Income,Indoor,Hospital Income,1,1,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,NULL,NULL,,0,Tk.
396,346,Machine Charge (Man Man),10000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,Admin,1,General OT,Indoor,General OT,N/A,N/A,0,0,0,0,General OT,Hospital Income,Indoor,Hospital Income,1,1,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,NULL,NULL,,0,Tk.
397,347,Machine Charge (Urology Laser),10000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,Admin,1,General OT,Indoor,General OT,N/A,N/A,0,0,0,0,General OT,Hospital Income,Indoor,Hospital Income,1,1,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,NULL,NULL,,0,Tk.
325,348,Major-2 Ranula Excision,12000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,Admin,1,General OT,Indoor,General OT,N/A,N/A,0,0,0,0,General OT,Hospital Income,Indoor,Hospital Income,1,0,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,NULL,NULL,,0,Tk.
271,349,Mejor-1 Resection & Anastomosis of Gut,15000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,Admin,1,General OT,Indoor,General OT,N/A,N/A,0,0,0,0,General OT,Hospital Income,Indoor,Hospital Income,1,0,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,NULL,NULL,,0,Tk.
357,350,Minor Under G/A- Nasal Pack Anterior/ Posterior,5000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,Admin,1,General OT,Indoor,General OT,N/A,N/A,0,0,0,0,General OT,Hospital Income,Indoor,Hospital Income,1,0,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,NULL,NULL,,0,Tk.
358,351,Minor Under G/A- Foreign Body Removal,5000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,Admin,1,General OT,Indoor,General OT,N/A,N/A,0,0,0,0,General OT,Hospital Income,Indoor,Hospital Income,1,0,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,NULL,NULL,,0,Tk.
333,352,Intermediate- Pre-Auricular Sinur Excision,8000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,Admin,1,General OT,Indoor,General OT,N/A,N/A,0,0,0,0,General OT,Hospital Income,Indoor,Hospital Income,1,1,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,NULL,NULL,,0,Tk.
343,353,Intermediate- Hernioplasty,1200,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,admin,1,General OT,Indoor,INDOOR,0,0,0,0,0,0,General OT,0,0,Hospital Income,1,1,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,Indoor,Indoor,,0,Tk.
330,354,Intermediate- Nasal Polypectomy-Antrochoanal/ Ethmoidal,12000,0,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,1,0,0,GastroSuite,0,1,Admin,1,GastroSuite,GastroSuite,GastroSuite,0,0,0,0,0,0,GastroSuit,0,0,Non Hospital Income,1,1,1,3101300001,Income From GastroSuite,GastroSuite,36:46.7,1,Tk.,1,GastroSuite,GastroSuite,GastroSuite,,0,Tk.
342,355,Intermediate- Cystolithotomy,8000,10,%,0,%,0,0,%,0,Tk.,0,%,0,%,0,0,0,0,1,Indoor,0,1,Admin,1,General OT,Indoor,General OT,N/A,N/A,0,0,0,0,General OT,Hospital Income,Indoor,Hospital Income,1,1,1,3101010001,Income from Indoor,Indoor,36:46.7,0,Tk.,0,NULL,NULL,NULL,,0,Tk.
